building_id,source_name,source_priority,source_building_id,area_m2,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,height_m,height_source,height_confidence,height_warning,intersects_v09_tile,v09_tile_types,v09_tile_ids,qa_category,qa_target_type,qa_priority_score,review_status,manual_decision,manual_height_m,manual_notes,centroid_x_svy21,centroid_y_svy21
v10_bldg_001704,osm,3,osm_453978628,304.55273247746084,,height,,detached,,"{ ""osm_id"": ""453978628"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""25A\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""304.55273247746084"" }",cand_osm_002344,osm,False,accepted_new,osm,osm_453978628,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.305,todo,,,,31365.870212539456,36068.04818177285
v10_bldg_001725,osm,3,osm_453978624,299.81638338690414,,height,,detached,,"{ ""osm_id"": ""453978624"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""10\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""299.81638338690414"" }",cand_osm_002340,osm,False,accepted_new,osm,osm_453978624,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.3,todo,,,,31355.2827487594,36156.66764981371
v10_bldg_001738,osm,3,osm_875707784,295.1072222084956,,height,,detached,,"{ ""osm_id"": ""875707784"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""20\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""295.1072222084956"" }",cand_osm_003586,osm,False,accepted_new,osm,osm_875707784,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.295,todo,,,,31314.01414162502,36141.043566087516
v10_bldg_001758,osm,3,osm_875707775,291.3275102647054,,height,,detached,,"{ ""osm_id"": ""875707775"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""243\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""291.3275102647054"" }",cand_osm_003577,osm,False,accepted_new,osm,osm_875707775,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.291,todo,,,,31342.2457651774,36191.79434095901
v10_bldg_001773,osm,3,osm_875707789,286.53266436989696,,height,,detached,,"{ ""osm_id"": ""875707789"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""23\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""286.53266436989696"" }",cand_osm_003590,osm,False,accepted_new,osm,osm_875707789,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.287,todo,,,,31384.222477568877,36094.89755687214
v10_bldg_001769,osm,3,osm_875707794,287.4800420648643,,height,,detached,,"{ ""osm_id"": ""875707794"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""55\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""287.4800420648643"" }",cand_osm_003595,osm,False,accepted_new,osm,osm_875707794,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.287,todo,,,,31154.175749363523,36127.831837036145
v10_bldg_001772,osm,3,osm_454226427,286.92703764916916,,height,,yes,,"{ ""osm_id"": ""454226427"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""Mah Ltd"", ""raw_tags_json"": ""{ \""addr:street\"": \""Serangoon Road\"", \""building\"": \""yes\"", \""name\"": \""Mah Ltd\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""286.92703764916916"" }",cand_osm_002503,osm,False,accepted_new,osm,osm_454226427,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.287,todo,,,,31701.779179186364,34281.61731879815
v10_bldg_000707,osm,3,osm_1222166298,7284.837050045141,,height,,industrial,,"{ ""osm_id"": ""1222166298"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""building\"": \""industrial\"" }"", ""area_m2"": ""7284.837050045141"" }",cand_osm_004625,osm,False,accepted_new,osm,osm_1222166298,1,0.0,,,,,,,,RESERVE SITE,10.0,lu_default:INDUSTRIAL,medium,,True,clean_shaded_reference,T05_clean_shaded_reference,critical_tile_building_review;very_large_default_height_building,building,12.285,todo,,,,31735.576393305106,35674.31444562853
v10_bldg_001780,osm,3,osm_453978623,284.8041048196616,,height,,detached,,"{ ""osm_id"": ""453978623"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""19\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""284.8041048196616"" }",cand_osm_002339,osm,False,accepted_new,osm,osm_453978623,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.285,todo,,,,31406.01709365881,36122.54552113819
v10_bldg_001799,osm,3,osm_287646980,280.1656177132323,,height,,residential,,"{ ""osm_id"": ""287646980"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""48\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""280.1656177132323"" }",cand_osm_001070,osm,False,accepted_new,osm,osm_287646980,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.28,todo,,,,31340.846473789315,36369.37983504195
v10_bldg_001803,osm,3,osm_453978617,279.93058434649186,,height,,detached,,"{ ""osm_id"": ""453978617"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""27\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""279.93058434649186"" }",cand_osm_002335,osm,False,accepted_new,osm,osm_453978617,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.28,todo,,,,31355.692942741247,36058.0189126645
v10_bldg_001800,osm,3,osm_261166400,280.07756553811856,,height,2.0,house,,"{ ""osm_id"": ""261166400"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""17\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"" }"", ""area_m2"": ""280.07756553811856"" }",cand_osm_000881,osm,False,accepted_new,osm,osm_261166400,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.28,todo,,,,28760.573059387036,34338.41294421512
v10_bldg_001825,osm,3,osm_261166385,276.0486610347578,,height,3.0,house,,"{ ""osm_id"": ""261166385"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""1A\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"", \""building:levels\"": \""3\"" }"", ""area_m2"": ""276.0486610347578"" }",cand_osm_000866,osm,False,accepted_new,osm,osm_261166385,1,0.0,,,,,,,,RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.276,todo,,,,28740.01867616174,34303.24779626832
v10_bldg_001826,osm,3,osm_455066670,275.99314065029,,height,18.0,residential,,"{ ""osm_id"": ""455066670"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""18"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Leicester Suites\"", \""addr:housenumber\"": \""10\"", \""addr:postcode\"": \""358844\"", \""addr:street\"": \""Leicester Road\"", \""building\"": \""residential\"", \""building:levels\"": \""18\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""275.99314065029"" }",cand_osm_002538,osm,False,accepted_new,osm,osm_455066670,1,0.0,,,,,,,,RESIDENTIAL,54.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.276,todo,,,,31758.926829017037,34731.76851386916
v10_bldg_001837,osm,3,osm_453940657,273.16191056363306,,height,,residential,,"{ ""osm_id"": ""453940657"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""273.16191056363306"" }",cand_osm_002126,osm,False,accepted_new,osm,osm_453940657,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.273,todo,,,,31342.27022662187,36305.45491533243
v10_bldg_001897,osm,3,osm_875707792,261.3944068689528,,height,,detached,,"{ ""osm_id"": ""875707792"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""59\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""261.3944068689528"" }",cand_osm_003593,osm,False,accepted_new,osm,osm_875707792,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.261,todo,,,,31130.84887667351,36146.11678549453
v10_bldg_001909,osm,3,osm_453978564,259.5353074581489,,height,,detached,,"{ ""osm_id"": ""453978564"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""151\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""259.5353074581489"" }",cand_osm_002300,osm,False,accepted_new,osm,osm_453978564,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.26,todo,,,,31201.29703424434,36152.582250039035
v10_bldg_001907,osm,3,osm_453978649,260.0832332038908,,height,,detached,,"{ ""osm_id"": ""453978649"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""18\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""260.0832332038908"" }",cand_osm_002365,osm,False,accepted_new,osm,osm_453978649,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.26,todo,,,,31327.63586029987,36146.793627159124
v10_bldg_001922,osm,3,osm_453978615,256.8009551961336,,height,,detached,,"{ ""osm_id"": ""453978615"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""145\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""256.8009551961336"" }",cand_osm_002334,osm,False,accepted_new,osm,osm_453978615,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.257,todo,,,,31248.77027979111,36162.47437863705
v10_bldg_001941,osm,3,osm_453978586,252.7410966071993,,height,,detached,,"{ ""osm_id"": ""453978586"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""147\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""252.7410966071993"" }",cand_osm_002316,osm,False,accepted_new,osm,osm_453978586,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.253,todo,,,,31231.715637272027,36157.556937842004
v10_bldg_001949,osm,3,osm_453978636,251.05340061738875,,height,,detached,,"{ ""osm_id"": ""453978636"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""29\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""251.05340061738875"" }",cand_osm_002352,osm,False,accepted_new,osm,osm_453978636,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.251,todo,,,,31345.575220767838,36048.01132288976
v10_bldg_001953,osm,3,osm_261166413,250.00169469407027,,height,,house,,"{ ""osm_id"": ""261166413"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""5\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""250.00169469407027"" }",cand_osm_000894,osm,False,accepted_new,osm,osm_261166413,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.25,todo,,,,28772.439123953307,34314.87272834458
v10_bldg_001961,osm,3,osm_691604101,248.50973557955118,,height,1.0,service,,"{ ""osm_id"": ""691604101"", ""source_name"": ""osm"", ""building"": ""service"", ""building_levels"": ""1"", ""name"": ""Jalan Dusun HDB"", ""raw_tags_json"": ""{ \""building\"": \""service\"", \""building:levels\"": \""1\"", \""building:material\"": \""plaster\"", \""name\"": \""Jalan Dusun HDB\"", \""power\"": \""substation\"", \""roof:shape\"": \""flat\"", \""substation\"": \""minor_distribution\"", \""voltage\"": \""22000\"" }"", ""area_m2"": ""248.50973557955118"" }",cand_osm_002913,osm,False,accepted_new,osm,osm_691604101,1,0.0,,,,,,,,RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.249,todo,,,,29202.37932926829,34385.48359392049
v10_bldg_001973,osm,3,osm_453978648,246.64274490146386,,height,,yes,,"{ ""osm_id"": ""453978648"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""34\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""yes\"" }"", ""area_m2"": ""246.64274490146386"" }",cand_osm_002364,osm,False,accepted_new,osm,osm_453978648,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.247,todo,,,,31229.11737459657,36129.034111609624
v10_bldg_001992,osm,3,osm_453978599,243.8894785352082,,height,,detached,,"{ ""osm_id"": ""453978599"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""143\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""243.8894785352082"" }",cand_osm_002324,osm,False,accepted_new,osm,osm_453978599,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.244,todo,,,,31263.90377191593,36166.667282790375
v10_bldg_001990,osm,3,osm_700171173,244.43277213242968,,height,,yes,,"{ ""osm_id"": ""700171173"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""St George's Road Blk 22"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""22A\"", \""addr:neighbourhood\"": \""Saint George's East Gardens\"", \""addr:postcode\"": \""321022\"", \""addr:street\"": \""Saint George's Road\"", \""building\"": \""yes\"", \""name\"": \""St George's Road Blk 22\"", \""power\"": \""substation\"", \""substation\"": \""minor_distribution\"" }"", ""area_m2"": ""244.43277213242968"" }",cand_osm_003077,osm,False,accepted_new,osm,osm_700171173,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.244,todo,,,,31247.501953159746,34204.0207180956
v10_bldg_001995,osm,3,osm_1445399292,243.35049773592675,,height,1.0,yes,,"{ ""osm_id"": ""1445399292"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""building:levels\"": \""1\"", \""power\"": \""substation\"" }"", ""area_m2"": ""243.35049773592675"" }",cand_osm_005095,osm,False,accepted_new,osm,osm_1445399292,1,0.0,,,,,,,,RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.243,todo,,,,28975.732679765075,34394.425567396196
v10_bldg_002003,osm,3,osm_863261660,241.41901691358336,,height,3.0,house,,"{ ""osm_id"": ""863261660"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""3\"", \""addr:street\"": \""Dyson Road\"", \""building\"": \""house\"", \""building:levels\"": \""3\"" }"", ""area_m2"": ""241.41901691358336"" }",cand_osm_003570,osm,False,accepted_new,osm,osm_863261660,1,0.0,,,,,,,,RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.241,todo,,,,28730.53625032118,34331.21592592103
v10_bldg_002011,osm,3,osm_863261662,240.65109885961584,,height,3.0,house,,"{ ""osm_id"": ""863261662"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"", \""building:levels\"": \""3\"" }"", ""area_m2"": ""240.65109885961584"" }",cand_osm_003572,osm,False,accepted_new,osm,osm_863261662,1,0.0,,,,,,,,RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.241,todo,,,,28730.22102409898,34301.70932393064
v10_bldg_002033,osm,3,osm_453978610,239.02690522443385,,height,,detached,,"{ ""osm_id"": ""453978610"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""21\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""239.02690522443385"" }",cand_osm_002331,osm,False,accepted_new,osm,osm_453978610,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.239,todo,,,,31399.019872023695,36106.901080890384
v10_bldg_002056,osm,3,osm_453978602,234.08522472744806,,height,,detached,,"{ ""osm_id"": ""453978602"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""149\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""234.08522472744806"" }",cand_osm_002326,osm,False,accepted_new,osm,osm_453978602,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.234,todo,,,,31216.184915376758,36153.29077284029
v10_bldg_002133,osm,3,osm_261166362,221.5302334788704,,height,3.0,house,,"{ ""osm_id"": ""261166362"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""3A\"", \""addr:street\"": \""Dyson Road\"", \""building\"": \""house\"", \""building:levels\"": \""3\"" }"", ""area_m2"": ""221.5302334788704"" }",cand_osm_000846,osm,False,accepted_new,osm,osm_261166362,1,0.0,,,,,,,,RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.222,todo,,,,28732.49559129203,34323.11778970352
v10_bldg_002157,osm,3,osm_455152597,217.57756998801642,,height,1.0,service,,"{ ""osm_id"": ""455152597"", ""source_name"": ""osm"", ""building"": ""service"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""amenity\"": \""waste_transfer_station\"", \""building\"": \""service\"", \""building:levels\"": \""1\"" }"", ""area_m2"": ""217.57756998801642"" }",cand_osm_002646,osm,False,accepted_new,osm,osm_455152597,1,0.0,,,,,,,,RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.218,todo,,,,28972.29545594149,34826.9587653204
v10_bldg_002173,osm,3,osm_700173466,215.73242198667447,,height,,yes,,"{ ""osm_id"": ""700173466"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Topaz Road\"", \""building\"": \""yes\"" }"", ""area_m2"": ""215.73242198667447"" }",cand_osm_003087,osm,False,accepted_new,osm,osm_700173466,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.216,todo,,,,31572.244078536074,34520.39640446384
v10_bldg_002193,osm,3,osm_886370852,212.38739124617084,,height,,yes,,"{ ""osm_id"": ""886370852"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""power\"": \""substation\"" }"", ""area_m2"": ""212.38739124617084"" }",cand_osm_003644,osm,False,accepted_new,osm,osm_886370852,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,social_risk_top,T03_social_risk_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.212,todo,,,,30575.301909537084,35925.89247730441
v10_bldg_002192,osm,3,osm_453978650,212.48079216799948,,height,,detached,,"{ ""osm_id"": ""453978650"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""51\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""212.48079216799948"" }",cand_osm_002366,osm,False,accepted_new,osm,osm_453978650,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.212,todo,,,,31177.644826959888,36110.690302208706
v10_bldg_002240,osm,3,osm_455152613,203.91941603999717,,height,,service,,"{ ""osm_id"": ""455152613"", ""source_name"": ""osm"", ""building"": ""service"", ""name"": ""Toa Payoh No 8"", ""raw_tags_json"": ""{ \""building\"": \""service\"", \""name\"": \""Toa Payoh No 8\"", \""operator\"": \""SPPG\"", \""power\"": \""substation\"", \""substation\"": \""minor_distribution\"" }"", ""area_m2"": ""203.91941603999717"" }",cand_osm_002649,osm,False,accepted_new,osm,osm_455152613,1,0.0,,,,,,,,ROAD,8.0,lu_default:TRANSPORT,medium,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.204,todo,,,,28987.321059761307,34863.32008105835
